numDisparities,blockSize,P1,P2,valid_ratio,std,score
96,5,200,800,0.45039713541666665,24.50937271118164,-0.7750715001424153
96,7,392,1568,0.48786783854166665,24.575923919677734,-0.7409283574422203
96,9,648,2592,0.5224153645833334,24.599218368530273,-0.7075455538431803
128,5,200,800,0.41997395833333334,24.265989303588867,-0.7933255068461103
128,7,392,1568,0.456591796875,24.790128707885742,-0.7829146385192873
128,9,648,2592,0.48902994791666665,25.256526947021484,-0.7737963994344077
160,5,200,800,0.40544270833333335,25.12460708618164,-0.8507876459757486
160,7,392,1568,0.44271158854166665,26.012069702148438,-0.8578918965657554
160,9,648,2592,0.4738053385416667,26.423553466796875,-0.8473723347981772
